номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 13:50:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-27 13:50:00,2690,-71
2025-06-27 13:55:00,2640,-47
2025-06-27 14:00:00,2665,-36
2025-06-27 14:05:00,2610,-68
2025-06-27 14:10:00,2685,-56
2025-06-27 14:15:00,2690,-65
2025-06-27 14:20:00,2645,-60
2025-06-27 14:25:00,2620,-54
2025-06-27 14:30:00,2620,-45
2025-06-27 14:35:00,2690,-39
2025-06-27 14:40:00,2610,-51
2025-06-27 14:45:00,2650,-52
2025-06-27 14:50:00,2635,-69
2025-06-27 14:55:00,2660,-64
2025-06-27 15:00:00,2675,-57
2025-06-27 15:05:00,2630,-73
2025-06-27 15:10:00,2620,-38
2025-06-27 15:15:00,2640,-75
2025-06-27 15:20:00,2605,-55
2025-06-27 15:25:00,2660,-68
2025-06-27 15:30:00,2620,-54
2025-06-27 15:35:00,2610,-52
2025-06-27 15:40:00,2690,-46
2025-06-27 15:45:00,2665,-64
