номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 05:50:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-27 05:50:00,2525,-37
2025-06-27 05:55:00,2575,-49
2025-06-27 06:00:00,2565,-56
2025-06-27 06:05:00,2535,-42
2025-06-27 06:10:00,2515,-55
2025-06-27 06:15:00,2510,-36
2025-06-27 06:20:00,2595,-59
2025-06-27 06:25:00,2545,-57
2025-06-27 06:30:00,2505,-39
2025-06-27 06:35:00,2575,-46
2025-06-27 06:40:00,2505,-54
2025-06-27 06:45:00,2540,-59
2025-06-27 06:50:00,2585,-64
2025-06-27 06:55:00,2540,-66
2025-06-27 07:00:00,2575,-51
2025-06-27 07:05:00,2600,-49
2025-06-27 07:10:00,2580,-58
2025-06-27 07:15:00,2545,-71
2025-06-27 07:20:00,2535,-50
2025-06-27 07:25:00,2525,-49
2025-06-27 07:30:00,2500,-36
2025-06-27 07:35:00,2575,-39
2025-06-27 07:40:00,2550,-74
2025-06-27 07:45:00,2590,-70
