номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-04 03:20:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-04 03:20:00,2515,-52
2025-07-04 03:25:00,2590,-69
2025-07-04 03:30:00,2535,-47
2025-07-04 03:35:00,2585,-73
2025-07-04 03:40:00,2525,-68
2025-07-04 03:45:00,2580,-56
2025-07-04 03:50:00,2505,-40
2025-07-04 03:55:00,2510,-55
2025-07-04 04:00:00,2585,-45
2025-07-04 04:05:00,2600,-52
2025-07-04 04:10:00,2570,-57
2025-07-04 04:15:00,2565,-66
2025-07-04 04:20:00,2500,-50
2025-07-04 04:25:00,2525,-53
2025-07-04 04:30:00,2570,-75
2025-07-04 04:35:00,2570,-64
2025-07-04 04:40:00,2555,-72
2025-07-04 04:45:00,2500,-44
2025-07-04 04:50:00,2505,-75
2025-07-04 04:55:00,2575,-66
2025-07-04 05:00:00,2595,-69
2025-07-04 05:05:00,2505,-70
2025-07-04 05:10:00,2520,-73
2025-07-04 05:15:00,2505,-72
