номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 02:10:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-01 02:10:00,2405,-59
2025-07-01 02:15:00,2500,-35
2025-07-01 02:20:00,2470,-45
2025-07-01 02:25:00,2450,-69
2025-07-01 02:30:00,2485,-54
2025-07-01 02:35:00,2425,-42
2025-07-01 02:40:00,2445,-61
2025-07-01 02:45:00,2465,-46
2025-07-01 02:50:00,2500,-37
2025-07-01 02:55:00,2425,-51
2025-07-01 03:00:00,2465,-60
2025-07-01 03:05:00,2475,-46
2025-07-01 03:10:00,2480,-54
2025-07-01 03:15:00,2445,-38
2025-07-01 03:20:00,2480,-73
2025-07-01 03:25:00,2465,-53
2025-07-01 03:30:00,2500,-36
2025-07-01 03:35:00,2430,-42
2025-07-01 03:40:00,2400,-61
2025-07-01 03:45:00,2415,-53
2025-07-01 03:50:00,2430,-70
2025-07-01 03:55:00,2480,-67
2025-07-01 04:00:00,2465,-74
2025-07-01 04:05:00,2460,-60
