номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 18:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-29 18:40:00,2640,-68
2025-06-29 18:45:00,2655,-49
2025-06-29 18:50:00,2690,-49
2025-06-29 18:55:00,2635,-52
2025-06-29 19:00:00,2640,-42
2025-06-29 19:05:00,2700,-52
2025-06-29 19:10:00,2655,-69
2025-06-29 19:15:00,2675,-70
2025-06-29 19:20:00,2665,-48
2025-06-29 19:25:00,2615,-49
2025-06-29 19:30:00,2650,-75
2025-06-29 19:35:00,2655,-43
2025-06-29 19:40:00,2670,-74
2025-06-29 19:45:00,2605,-38
2025-06-29 19:50:00,2665,-38
2025-06-29 19:55:00,2635,-51
2025-06-29 20:00:00,2680,-62
2025-06-29 20:05:00,2675,-75
2025-06-29 20:10:00,2695,-35
2025-06-29 20:15:00,2605,-74
2025-06-29 20:20:00,2600,-74
2025-06-29 20:25:00,2670,-53
2025-06-29 20:30:00,2700,-60
2025-06-29 20:35:00,2605,-42
