номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 18:10:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-27 18:10:00,2585,-73
2025-06-27 18:15:00,2550,-72
2025-06-27 18:20:00,2520,-63
2025-06-27 18:25:00,2570,-38
2025-06-27 18:30:00,2520,-65
2025-06-27 18:35:00,2575,-37
2025-06-27 18:40:00,2585,-61
2025-06-27 18:45:00,2570,-54
2025-06-27 18:50:00,2575,-70
2025-06-27 18:55:00,2600,-65
2025-06-27 19:00:00,2550,-68
2025-06-27 19:05:00,2555,-69
2025-06-27 19:10:00,2585,-71
2025-06-27 19:15:00,2555,-72
2025-06-27 19:20:00,2580,-44
2025-06-27 19:25:00,2550,-45
2025-06-27 19:30:00,2505,-54
2025-06-27 19:35:00,2525,-51
2025-06-27 19:40:00,2530,-66
2025-06-27 19:45:00,2500,-43
2025-06-27 19:50:00,2510,-71
2025-06-27 19:55:00,2505,-72
2025-06-27 20:00:00,2515,-38
2025-06-27 20:05:00,2545,-51
