номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 15:50:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-26 15:50:00,2505,-70
2025-06-26 15:55:00,2505,-37
2025-06-26 16:00:00,2530,-35
2025-06-26 16:05:00,2540,-41
2025-06-26 16:10:00,2545,-68
2025-06-26 16:15:00,2550,-55
2025-06-26 16:20:00,2600,-71
2025-06-26 16:25:00,2520,-69
2025-06-26 16:30:00,2530,-66
2025-06-26 16:35:00,2570,-64
2025-06-26 16:40:00,2555,-44
2025-06-26 16:45:00,2580,-67
2025-06-26 16:50:00,2545,-50
2025-06-26 16:55:00,2590,-43
2025-06-26 17:00:00,2520,-44
2025-06-26 17:05:00,2595,-57
2025-06-26 17:10:00,2550,-42
2025-06-26 17:15:00,2560,-75
2025-06-26 17:20:00,2525,-53
2025-06-26 17:25:00,2525,-69
2025-06-26 17:30:00,2590,-49
2025-06-26 17:35:00,2600,-44
2025-06-26 17:40:00,2570,-37
2025-06-26 17:45:00,2520,-56
