номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 01:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-26 01:20:00,2475,-39
2025-06-26 01:25:00,2400,-46
2025-06-26 01:30:00,2440,-43
2025-06-26 01:35:00,2440,-52
2025-06-26 01:40:00,2475,-44
2025-06-26 01:45:00,2455,-62
2025-06-26 01:50:00,2410,-48
2025-06-26 01:55:00,2485,-60
2025-06-26 02:00:00,2435,-52
2025-06-26 02:05:00,2415,-70
2025-06-26 02:10:00,2495,-36
2025-06-26 02:15:00,2425,-74
2025-06-26 02:20:00,2435,-62
2025-06-26 02:25:00,2440,-70
2025-06-26 02:30:00,2420,-63
2025-06-26 02:35:00,2500,-61
2025-06-26 02:40:00,2440,-69
2025-06-26 02:45:00,2495,-57
2025-06-26 02:50:00,2410,-37
2025-06-26 02:55:00,2415,-65
2025-06-26 03:00:00,2435,-65
2025-06-26 03:05:00,2455,-44
2025-06-26 03:10:00,2405,-65
2025-06-26 03:15:00,2495,-73
