номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 16:50:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-28 16:50:00,2475,-54
2025-06-28 16:55:00,2495,-52
2025-06-28 17:00:00,2440,-55
2025-06-28 17:05:00,2480,-49
2025-06-28 17:10:00,2400,-65
2025-06-28 17:15:00,2410,-69
2025-06-28 17:20:00,2410,-46
2025-06-28 17:25:00,2460,-56
2025-06-28 17:30:00,2490,-41
2025-06-28 17:35:00,2480,-59
2025-06-28 17:40:00,2475,-55
2025-06-28 17:45:00,2430,-52
2025-06-28 17:50:00,2460,-67
2025-06-28 17:55:00,2415,-41
2025-06-28 18:00:00,2465,-40
2025-06-28 18:05:00,2450,-73
2025-06-28 18:10:00,2475,-43
2025-06-28 18:15:00,2450,-51
2025-06-28 18:20:00,2405,-71
2025-06-28 18:25:00,2475,-74
2025-06-28 18:30:00,2415,-74
2025-06-28 18:35:00,2430,-36
2025-06-28 18:40:00,2490,-67
2025-06-28 18:45:00,2410,-68
