номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 00:30:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-03 00:30:00,2635,-70
2025-07-03 00:35:00,2600,-48
2025-07-03 00:40:00,2645,-41
2025-07-03 00:45:00,2690,-71
2025-07-03 00:50:00,2670,-74
2025-07-03 00:55:00,2615,-45
2025-07-03 01:00:00,2650,-36
2025-07-03 01:05:00,2635,-53
2025-07-03 01:10:00,2670,-41
2025-07-03 01:15:00,2700,-67
2025-07-03 01:20:00,2615,-37
2025-07-03 01:25:00,2650,-42
2025-07-03 01:30:00,2685,-61
2025-07-03 01:35:00,2685,-54
2025-07-03 01:40:00,2645,-45
2025-07-03 01:45:00,2685,-71
2025-07-03 01:50:00,2665,-74
2025-07-03 01:55:00,2620,-37
2025-07-03 02:00:00,2695,-69
2025-07-03 02:05:00,2675,-37
2025-07-03 02:10:00,2675,-55
2025-07-03 02:15:00,2660,-49
2025-07-03 02:20:00,2615,-37
2025-07-03 02:25:00,2635,-60
