номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 02:00:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-03 02:00:00,2595,-42
2025-07-03 02:05:00,2505,-59
2025-07-03 02:10:00,2600,-73
2025-07-03 02:15:00,2520,-64
2025-07-03 02:20:00,2600,-63
2025-07-03 02:25:00,2520,-58
2025-07-03 02:30:00,2515,-73
2025-07-03 02:35:00,2530,-74
2025-07-03 02:40:00,2530,-44
2025-07-03 02:45:00,2585,-61
2025-07-03 02:50:00,2540,-37
2025-07-03 02:55:00,2505,-61
2025-07-03 03:00:00,2545,-59
2025-07-03 03:05:00,2500,-72
2025-07-03 03:10:00,2505,-54
2025-07-03 03:15:00,2525,-65
2025-07-03 03:20:00,2515,-52
2025-07-03 03:25:00,2565,-52
2025-07-03 03:30:00,2535,-68
2025-07-03 03:35:00,2600,-47
2025-07-03 03:40:00,2530,-35
2025-07-03 03:45:00,2570,-68
2025-07-03 03:50:00,2555,-48
2025-07-03 03:55:00,2555,-37
