номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 22:20:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-28 22:20:00,2560,-63
2025-06-28 22:25:00,2540,-37
2025-06-28 22:30:00,2585,-64
2025-06-28 22:35:00,2595,-58
2025-06-28 22:40:00,2520,-36
2025-06-28 22:45:00,2550,-54
2025-06-28 22:50:00,2585,-56
2025-06-28 22:55:00,2520,-37
2025-06-28 23:00:00,2585,-68
2025-06-28 23:05:00,2550,-72
2025-06-28 23:10:00,2535,-50
2025-06-28 23:15:00,2560,-44
2025-06-28 23:20:00,2570,-35
2025-06-28 23:25:00,2545,-75
2025-06-28 23:30:00,2540,-74
2025-06-28 23:35:00,2565,-35
2025-06-28 23:40:00,2555,-71
2025-06-28 23:45:00,2545,-37
2025-06-28 23:50:00,2560,-68
2025-06-28 23:55:00,2565,-53
2025-06-29 00:00:00,2595,-46
2025-06-29 00:05:00,2590,-46
2025-06-29 00:10:00,2515,-48
2025-06-29 00:15:00,2515,-62
