номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 18:30:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-01 18:30:00,2510,-72
2025-07-01 18:35:00,2510,-39
2025-07-01 18:40:00,2515,-50
2025-07-01 18:45:00,2580,-42
2025-07-01 18:50:00,2555,-60
2025-07-01 18:55:00,2585,-74
2025-07-01 19:00:00,2575,-53
2025-07-01 19:05:00,2560,-71
2025-07-01 19:10:00,2530,-53
2025-07-01 19:15:00,2565,-61
2025-07-01 19:20:00,2575,-45
2025-07-01 19:25:00,2540,-57
2025-07-01 19:30:00,2565,-38
2025-07-01 19:35:00,2560,-70
2025-07-01 19:40:00,2545,-39
2025-07-01 19:45:00,2530,-64
2025-07-01 19:50:00,2535,-67
2025-07-01 19:55:00,2515,-55
2025-07-01 20:00:00,2530,-36
2025-07-01 20:05:00,2590,-72
2025-07-01 20:10:00,2600,-54
2025-07-01 20:15:00,2540,-35
2025-07-01 20:20:00,2520,-69
2025-07-01 20:25:00,2565,-41
