номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 12:40:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-01 12:40:00,2555,-65
2025-07-01 12:45:00,2570,-44
2025-07-01 12:50:00,2595,-47
2025-07-01 12:55:00,2500,-71
2025-07-01 13:00:00,2540,-63
2025-07-01 13:05:00,2600,-45
2025-07-01 13:10:00,2575,-39
2025-07-01 13:15:00,2555,-55
2025-07-01 13:20:00,2590,-52
2025-07-01 13:25:00,2550,-44
2025-07-01 13:30:00,2565,-73
2025-07-01 13:35:00,2505,-36
2025-07-01 13:40:00,2560,-53
2025-07-01 13:45:00,2575,-46
2025-07-01 13:50:00,2585,-57
2025-07-01 13:55:00,2575,-66
2025-07-01 14:00:00,2565,-74
2025-07-01 14:05:00,2580,-37
2025-07-01 14:10:00,2525,-62
2025-07-01 14:15:00,2550,-68
2025-07-01 14:20:00,2580,-57
2025-07-01 14:25:00,2550,-44
2025-07-01 14:30:00,2535,-68
2025-07-01 14:35:00,2575,-68
