номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 15:10:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-30 15:10:00,2630,-48
2025-06-30 15:15:00,2645,-61
2025-06-30 15:20:00,2635,-36
2025-06-30 15:25:00,2700,-61
2025-06-30 15:30:00,2620,-71
2025-06-30 15:35:00,2655,-75
2025-06-30 15:40:00,2695,-42
2025-06-30 15:45:00,2665,-49
2025-06-30 15:50:00,2645,-45
2025-06-30 15:55:00,2620,-74
2025-06-30 16:00:00,2700,-68
2025-06-30 16:05:00,2655,-71
2025-06-30 16:10:00,2620,-67
2025-06-30 16:15:00,2675,-54
2025-06-30 16:20:00,2690,-65
2025-06-30 16:25:00,2665,-71
2025-06-30 16:30:00,2700,-58
2025-06-30 16:35:00,2645,-69
2025-06-30 16:40:00,2610,-49
2025-06-30 16:45:00,2640,-47
2025-06-30 16:50:00,2620,-44
2025-06-30 16:55:00,2690,-52
2025-06-30 17:00:00,2680,-57
2025-06-30 17:05:00,2620,-58
