номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 14:10:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-27 14:10:00,2610,-47
2025-06-27 14:15:00,2700,-67
2025-06-27 14:20:00,2625,-47
2025-06-27 14:25:00,2690,-46
2025-06-27 14:30:00,2615,-39
2025-06-27 14:35:00,2605,-42
2025-06-27 14:40:00,2665,-42
2025-06-27 14:45:00,2665,-64
2025-06-27 14:50:00,2670,-43
2025-06-27 14:55:00,2620,-47
2025-06-27 15:00:00,2685,-60
2025-06-27 15:05:00,2655,-39
2025-06-27 15:10:00,2700,-67
2025-06-27 15:15:00,2690,-61
2025-06-27 15:20:00,2670,-35
2025-06-27 15:25:00,2655,-75
2025-06-27 15:30:00,2620,-44
2025-06-27 15:35:00,2685,-46
2025-06-27 15:40:00,2640,-54
2025-06-27 15:45:00,2665,-64
2025-06-27 15:50:00,2675,-50
2025-06-27 15:55:00,2690,-49
2025-06-27 16:00:00,2655,-40
2025-06-27 16:05:00,2700,-37
