номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 20:00:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-28 20:00:00,2630,-43
2025-06-28 20:05:00,2670,-62
2025-06-28 20:10:00,2655,-68
2025-06-28 20:15:00,2675,-47
2025-06-28 20:20:00,2690,-67
2025-06-28 20:25:00,2615,-39
2025-06-28 20:30:00,2690,-41
2025-06-28 20:35:00,2625,-56
2025-06-28 20:40:00,2675,-39
2025-06-28 20:45:00,2650,-50
2025-06-28 20:50:00,2615,-68
2025-06-28 20:55:00,2635,-37
2025-06-28 21:00:00,2670,-45
2025-06-28 21:05:00,2600,-72
2025-06-28 21:10:00,2635,-58
2025-06-28 21:15:00,2670,-51
2025-06-28 21:20:00,2700,-51
2025-06-28 21:25:00,2700,-49
2025-06-28 21:30:00,2675,-65
2025-06-28 21:35:00,2680,-64
2025-06-28 21:40:00,2615,-58
2025-06-28 21:45:00,2680,-71
2025-06-28 21:50:00,2700,-46
2025-06-28 21:55:00,2610,-41
