номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 12:30:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-30 12:30:00,2620,-46
2025-06-30 12:35:00,2670,-52
2025-06-30 12:40:00,2645,-36
2025-06-30 12:45:00,2655,-66
2025-06-30 12:50:00,2600,-35
2025-06-30 12:55:00,2635,-44
2025-06-30 13:00:00,2605,-60
2025-06-30 13:05:00,2680,-59
2025-06-30 13:10:00,2660,-68
2025-06-30 13:15:00,2620,-41
2025-06-30 13:20:00,2645,-46
2025-06-30 13:25:00,2700,-62
2025-06-30 13:30:00,2640,-42
2025-06-30 13:35:00,2660,-70
2025-06-30 13:40:00,2645,-75
2025-06-30 13:45:00,2670,-39
2025-06-30 13:50:00,2645,-75
2025-06-30 13:55:00,2685,-52
2025-06-30 14:00:00,2600,-55
2025-06-30 14:05:00,2610,-57
2025-06-30 14:10:00,2600,-70
2025-06-30 14:15:00,2670,-40
2025-06-30 14:20:00,2605,-74
2025-06-30 14:25:00,2615,-68
