номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 02:50:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-26 02:50:00,2465,-55
2025-06-26 02:55:00,2415,-40
2025-06-26 03:00:00,2490,-48
2025-06-26 03:05:00,2405,-73
2025-06-26 03:10:00,2490,-53
2025-06-26 03:15:00,2445,-70
2025-06-26 03:20:00,2415,-44
2025-06-26 03:25:00,2450,-42
2025-06-26 03:30:00,2405,-47
2025-06-26 03:35:00,2500,-44
2025-06-26 03:40:00,2460,-75
2025-06-26 03:45:00,2425,-68
2025-06-26 03:50:00,2485,-57
2025-06-26 03:55:00,2435,-68
2025-06-26 04:00:00,2500,-54
2025-06-26 04:05:00,2440,-73
2025-06-26 04:10:00,2440,-71
2025-06-26 04:15:00,2410,-63
2025-06-26 04:20:00,2450,-53
2025-06-26 04:25:00,2440,-55
2025-06-26 04:30:00,2425,-35
2025-06-26 04:35:00,2440,-55
2025-06-26 04:40:00,2415,-42
2025-06-26 04:45:00,2495,-36
