номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 19:10:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-02 19:10:00,2635,-45
2025-07-02 19:15:00,2630,-54
2025-07-02 19:20:00,2625,-46
2025-07-02 19:25:00,2670,-59
2025-07-02 19:30:00,2690,-42
2025-07-02 19:35:00,2605,-62
2025-07-02 19:40:00,2635,-50
2025-07-02 19:45:00,2695,-56
2025-07-02 19:50:00,2675,-74
2025-07-02 19:55:00,2615,-62
2025-07-02 20:00:00,2610,-47
2025-07-02 20:05:00,2700,-38
2025-07-02 20:10:00,2675,-36
2025-07-02 20:15:00,2670,-37
2025-07-02 20:20:00,2665,-72
2025-07-02 20:25:00,2645,-60
2025-07-02 20:30:00,2645,-38
2025-07-02 20:35:00,2635,-40
2025-07-02 20:40:00,2620,-66
2025-07-02 20:45:00,2605,-54
2025-07-02 20:50:00,2675,-39
2025-07-02 20:55:00,2650,-55
2025-07-02 21:00:00,2655,-56
2025-07-02 21:05:00,2700,-68
