номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 23:00:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-29 23:00:00,2555,-38
2025-06-29 23:05:00,2575,-43
2025-06-29 23:10:00,2595,-59
2025-06-29 23:15:00,2550,-65
2025-06-29 23:20:00,2510,-40
2025-06-29 23:25:00,2540,-47
2025-06-29 23:30:00,2510,-38
2025-06-29 23:35:00,2555,-66
2025-06-29 23:40:00,2520,-37
2025-06-29 23:45:00,2500,-63
2025-06-29 23:50:00,2560,-71
2025-06-29 23:55:00,2535,-53
2025-06-30 00:00:00,2565,-60
2025-06-30 00:05:00,2565,-63
2025-06-30 00:10:00,2585,-46
2025-06-30 00:15:00,2575,-38
2025-06-30 00:20:00,2510,-70
2025-06-30 00:25:00,2580,-73
2025-06-30 00:30:00,2565,-59
2025-06-30 00:35:00,2565,-41
2025-06-30 00:40:00,2515,-72
2025-06-30 00:45:00,2535,-70
2025-06-30 00:50:00,2505,-56
2025-06-30 00:55:00,2530,-74
