номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 09:10:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-27 09:10:00,2615,-37
2025-06-27 09:15:00,2615,-42
2025-06-27 09:20:00,2660,-50
2025-06-27 09:25:00,2625,-65
2025-06-27 09:30:00,2645,-35
2025-06-27 09:35:00,2700,-56
2025-06-27 09:40:00,2625,-49
2025-06-27 09:45:00,2615,-50
2025-06-27 09:50:00,2655,-49
2025-06-27 09:55:00,2610,-75
2025-06-27 10:00:00,2610,-57
2025-06-27 10:05:00,2640,-72
2025-06-27 10:10:00,2605,-58
2025-06-27 10:15:00,2600,-53
2025-06-27 10:20:00,2615,-49
2025-06-27 10:25:00,2675,-40
2025-06-27 10:30:00,2660,-38
2025-06-27 10:35:00,2645,-42
2025-06-27 10:40:00,2605,-42
2025-06-27 10:45:00,2640,-47
2025-06-27 10:50:00,2690,-71
2025-06-27 10:55:00,2635,-40
2025-06-27 11:00:00,2645,-64
2025-06-27 11:05:00,2675,-74
