номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 10:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-03 10:20:00,2415,-57
2025-07-03 10:25:00,2455,-54
2025-07-03 10:30:00,2415,-53
2025-07-03 10:35:00,2400,-70
2025-07-03 10:40:00,2405,-58
2025-07-03 10:45:00,2405,-59
2025-07-03 10:50:00,2450,-53
2025-07-03 10:55:00,2400,-67
2025-07-03 11:00:00,2485,-53
2025-07-03 11:05:00,2400,-46
2025-07-03 11:10:00,2400,-53
2025-07-03 11:15:00,2500,-72
2025-07-03 11:20:00,2410,-54
2025-07-03 11:25:00,2475,-70
2025-07-03 11:30:00,2485,-61
2025-07-03 11:35:00,2420,-54
2025-07-03 11:40:00,2500,-48
2025-07-03 11:45:00,2435,-65
2025-07-03 11:50:00,2445,-54
2025-07-03 11:55:00,2460,-45
2025-07-03 12:00:00,2445,-39
2025-07-03 12:05:00,2465,-65
2025-07-03 12:10:00,2425,-58
2025-07-03 12:15:00,2420,-41
