номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 07:50:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-26 07:50:00,2695,-56
2025-06-26 07:55:00,2655,-74
2025-06-26 08:00:00,2650,-42
2025-06-26 08:05:00,2700,-72
2025-06-26 08:10:00,2670,-39
2025-06-26 08:15:00,2665,-73
2025-06-26 08:20:00,2660,-64
2025-06-26 08:25:00,2610,-50
2025-06-26 08:30:00,2695,-68
2025-06-26 08:35:00,2630,-73
2025-06-26 08:40:00,2675,-43
2025-06-26 08:45:00,2670,-58
2025-06-26 08:50:00,2700,-37
2025-06-26 08:55:00,2655,-46
2025-06-26 09:00:00,2640,-57
2025-06-26 09:05:00,2645,-39
2025-06-26 09:10:00,2660,-58
2025-06-26 09:15:00,2630,-53
2025-06-26 09:20:00,2700,-66
2025-06-26 09:25:00,2615,-63
2025-06-26 09:30:00,2635,-45
2025-06-26 09:35:00,2685,-49
2025-06-26 09:40:00,2670,-71
2025-06-26 09:45:00,2650,-49
