номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 17:20:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-27 17:20:00,2645,-69
2025-06-27 17:25:00,2620,-64
2025-06-27 17:30:00,2650,-55
2025-06-27 17:35:00,2670,-40
2025-06-27 17:40:00,2615,-45
2025-06-27 17:45:00,2610,-71
2025-06-27 17:50:00,2680,-72
2025-06-27 17:55:00,2600,-51
2025-06-27 18:00:00,2695,-38
2025-06-27 18:05:00,2635,-37
2025-06-27 18:10:00,2605,-75
2025-06-27 18:15:00,2685,-35
2025-06-27 18:20:00,2600,-36
2025-06-27 18:25:00,2615,-45
2025-06-27 18:30:00,2695,-36
2025-06-27 18:35:00,2665,-73
2025-06-27 18:40:00,2610,-63
2025-06-27 18:45:00,2620,-49
2025-06-27 18:50:00,2670,-46
2025-06-27 18:55:00,2680,-54
2025-06-27 19:00:00,2685,-56
2025-06-27 19:05:00,2620,-66
2025-06-27 19:10:00,2655,-71
2025-06-27 19:15:00,2690,-67
