номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 14:10:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-01 14:10:00,2475,-61
2025-07-01 14:15:00,2495,-63
2025-07-01 14:20:00,2415,-71
2025-07-01 14:25:00,2420,-75
2025-07-01 14:30:00,2490,-40
2025-07-01 14:35:00,2410,-59
2025-07-01 14:40:00,2485,-43
2025-07-01 14:45:00,2420,-65
2025-07-01 14:50:00,2405,-53
2025-07-01 14:55:00,2425,-51
2025-07-01 15:00:00,2405,-67
2025-07-01 15:05:00,2485,-40
2025-07-01 15:10:00,2440,-63
2025-07-01 15:15:00,2450,-47
2025-07-01 15:20:00,2485,-38
2025-07-01 15:25:00,2490,-73
2025-07-01 15:30:00,2415,-48
2025-07-01 15:35:00,2500,-35
2025-07-01 15:40:00,2450,-75
2025-07-01 15:45:00,2425,-54
2025-07-01 15:50:00,2475,-57
2025-07-01 15:55:00,2500,-43
2025-07-01 16:00:00,2475,-52
2025-07-01 16:05:00,2440,-67
