номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 19:50:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-29 19:50:00,2605,-42
2025-06-29 19:55:00,2675,-45
2025-06-29 20:00:00,2640,-61
2025-06-29 20:05:00,2700,-54
2025-06-29 20:10:00,2640,-36
2025-06-29 20:15:00,2665,-35
2025-06-29 20:20:00,2600,-52
2025-06-29 20:25:00,2600,-52
2025-06-29 20:30:00,2700,-56
2025-06-29 20:35:00,2690,-65
2025-06-29 20:40:00,2610,-53
2025-06-29 20:45:00,2700,-46
2025-06-29 20:50:00,2600,-56
2025-06-29 20:55:00,2660,-36
2025-06-29 21:00:00,2600,-42
2025-06-29 21:05:00,2650,-70
2025-06-29 21:10:00,2700,-68
2025-06-29 21:15:00,2700,-58
2025-06-29 21:20:00,2610,-72
2025-06-29 21:25:00,2615,-65
2025-06-29 21:30:00,2630,-70
2025-06-29 21:35:00,2610,-59
2025-06-29 21:40:00,2690,-36
2025-06-29 21:45:00,2605,-67
