номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 13:30:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-28 13:30:00,2420,-35
2025-06-28 13:35:00,2480,-54
2025-06-28 13:40:00,2475,-64
2025-06-28 13:45:00,2435,-60
2025-06-28 13:50:00,2470,-39
2025-06-28 13:55:00,2465,-55
2025-06-28 14:00:00,2415,-66
2025-06-28 14:05:00,2490,-52
2025-06-28 14:10:00,2480,-47
2025-06-28 14:15:00,2485,-55
2025-06-28 14:20:00,2455,-75
2025-06-28 14:25:00,2400,-48
2025-06-28 14:30:00,2405,-35
2025-06-28 14:35:00,2445,-74
2025-06-28 14:40:00,2495,-50
2025-06-28 14:45:00,2455,-50
2025-06-28 14:50:00,2490,-37
2025-06-28 14:55:00,2485,-61
2025-06-28 15:00:00,2450,-38
2025-06-28 15:05:00,2400,-61
2025-06-28 15:10:00,2490,-69
2025-06-28 15:15:00,2400,-48
2025-06-28 15:20:00,2425,-44
2025-06-28 15:25:00,2475,-71
