номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 00:00:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-30 00:00:00,2690,-52
2025-06-30 00:05:00,2620,-37
2025-06-30 00:10:00,2650,-74
2025-06-30 00:15:00,2675,-73
2025-06-30 00:20:00,2615,-50
2025-06-30 00:25:00,2680,-58
2025-06-30 00:30:00,2660,-44
2025-06-30 00:35:00,2625,-71
2025-06-30 00:40:00,2600,-63
2025-06-30 00:45:00,2680,-38
2025-06-30 00:50:00,2700,-71
2025-06-30 00:55:00,2670,-47
2025-06-30 01:00:00,2680,-61
2025-06-30 01:05:00,2605,-41
2025-06-30 01:10:00,2635,-54
2025-06-30 01:15:00,2655,-61
2025-06-30 01:20:00,2700,-54
2025-06-30 01:25:00,2700,-46
2025-06-30 01:30:00,2670,-66
2025-06-30 01:35:00,2700,-59
2025-06-30 01:40:00,2605,-41
2025-06-30 01:45:00,2620,-44
2025-06-30 01:50:00,2655,-57
2025-06-30 01:55:00,2605,-72
