номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 04:00:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-28 04:00:00,2595,-54
2025-06-28 04:05:00,2550,-59
2025-06-28 04:10:00,2535,-52
2025-06-28 04:15:00,2510,-61
2025-06-28 04:20:00,2550,-39
2025-06-28 04:25:00,2580,-65
2025-06-28 04:30:00,2565,-52
2025-06-28 04:35:00,2555,-45
2025-06-28 04:40:00,2535,-65
2025-06-28 04:45:00,2585,-46
2025-06-28 04:50:00,2500,-49
2025-06-28 04:55:00,2540,-70
2025-06-28 05:00:00,2560,-40
2025-06-28 05:05:00,2530,-47
2025-06-28 05:10:00,2595,-42
2025-06-28 05:15:00,2515,-46
2025-06-28 05:20:00,2540,-74
2025-06-28 05:25:00,2555,-38
2025-06-28 05:30:00,2535,-42
2025-06-28 05:35:00,2580,-75
2025-06-28 05:40:00,2505,-36
2025-06-28 05:45:00,2545,-61
2025-06-28 05:50:00,2570,-36
2025-06-28 05:55:00,2550,-64
