номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 04:30:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-29 04:30:00,2520,-45
2025-06-29 04:35:00,2560,-46
2025-06-29 04:40:00,2515,-63
2025-06-29 04:45:00,2600,-53
2025-06-29 04:50:00,2585,-72
2025-06-29 04:55:00,2530,-69
2025-06-29 05:00:00,2595,-50
2025-06-29 05:05:00,2550,-54
2025-06-29 05:10:00,2535,-72
2025-06-29 05:15:00,2570,-62
2025-06-29 05:20:00,2600,-74
2025-06-29 05:25:00,2575,-62
2025-06-29 05:30:00,2555,-55
2025-06-29 05:35:00,2510,-50
2025-06-29 05:40:00,2560,-57
2025-06-29 05:45:00,2600,-73
2025-06-29 05:50:00,2590,-74
2025-06-29 05:55:00,2500,-63
2025-06-29 06:00:00,2515,-62
2025-06-29 06:05:00,2530,-57
2025-06-29 06:10:00,2500,-42
2025-06-29 06:15:00,2500,-48
2025-06-29 06:20:00,2530,-72
2025-06-29 06:25:00,2530,-66
