номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 07:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-26 07:40:00,2600,-74
2025-06-26 07:45:00,2655,-75
2025-06-26 07:50:00,2660,-72
2025-06-26 07:55:00,2645,-68
2025-06-26 08:00:00,2660,-38
2025-06-26 08:05:00,2680,-53
2025-06-26 08:10:00,2615,-43
2025-06-26 08:15:00,2645,-51
2025-06-26 08:20:00,2620,-35
2025-06-26 08:25:00,2645,-54
2025-06-26 08:30:00,2605,-35
2025-06-26 08:35:00,2620,-69
2025-06-26 08:40:00,2625,-48
2025-06-26 08:45:00,2610,-46
2025-06-26 08:50:00,2655,-73
2025-06-26 08:55:00,2660,-63
2025-06-26 09:00:00,2605,-40
2025-06-26 09:05:00,2600,-54
2025-06-26 09:10:00,2615,-39
2025-06-26 09:15:00,2600,-38
2025-06-26 09:20:00,2625,-64
2025-06-26 09:25:00,2605,-53
2025-06-26 09:30:00,2600,-46
2025-06-26 09:35:00,2640,-45
