номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 04:40:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-03 04:40:00,2425,-67
2025-07-03 04:45:00,2485,-58
2025-07-03 04:50:00,2420,-49
2025-07-03 04:55:00,2470,-53
2025-07-03 05:00:00,2405,-46
2025-07-03 05:05:00,2440,-44
2025-07-03 05:10:00,2430,-47
2025-07-03 05:15:00,2440,-65
2025-07-03 05:20:00,2440,-61
2025-07-03 05:25:00,2485,-50
2025-07-03 05:30:00,2500,-60
2025-07-03 05:35:00,2425,-38
2025-07-03 05:40:00,2480,-58
2025-07-03 05:45:00,2410,-44
2025-07-03 05:50:00,2465,-63
2025-07-03 05:55:00,2475,-57
2025-07-03 06:00:00,2495,-41
2025-07-03 06:05:00,2425,-71
2025-07-03 06:10:00,2485,-37
2025-07-03 06:15:00,2495,-42
2025-07-03 06:20:00,2425,-38
2025-07-03 06:25:00,2415,-50
2025-07-03 06:30:00,2405,-35
2025-07-03 06:35:00,2460,-44
