номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 12:00:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-01 12:00:00,2435,-70
2025-07-01 12:05:00,2415,-50
2025-07-01 12:10:00,2490,-64
2025-07-01 12:15:00,2445,-50
2025-07-01 12:20:00,2470,-42
2025-07-01 12:25:00,2405,-62
2025-07-01 12:30:00,2470,-68
2025-07-01 12:35:00,2405,-55
2025-07-01 12:40:00,2410,-48
2025-07-01 12:45:00,2440,-38
2025-07-01 12:50:00,2420,-40
2025-07-01 12:55:00,2400,-43
2025-07-01 13:00:00,2425,-52
2025-07-01 13:05:00,2485,-53
2025-07-01 13:10:00,2500,-63
2025-07-01 13:15:00,2460,-48
2025-07-01 13:20:00,2435,-64
2025-07-01 13:25:00,2400,-49
2025-07-01 13:30:00,2420,-54
2025-07-01 13:35:00,2425,-41
2025-07-01 13:40:00,2440,-63
2025-07-01 13:45:00,2475,-41
2025-07-01 13:50:00,2410,-41
2025-07-01 13:55:00,2455,-38
