номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 03:30:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-01 03:30:00,2675,-64
2025-07-01 03:35:00,2695,-71
2025-07-01 03:40:00,2650,-53
2025-07-01 03:45:00,2675,-68
2025-07-01 03:50:00,2680,-35
2025-07-01 03:55:00,2665,-72
2025-07-01 04:00:00,2670,-45
2025-07-01 04:05:00,2610,-41
2025-07-01 04:10:00,2695,-48
2025-07-01 04:15:00,2625,-56
2025-07-01 04:20:00,2695,-36
2025-07-01 04:25:00,2620,-36
2025-07-01 04:30:00,2680,-67
2025-07-01 04:35:00,2670,-67
2025-07-01 04:40:00,2655,-64
2025-07-01 04:45:00,2660,-51
2025-07-01 04:50:00,2660,-48
2025-07-01 04:55:00,2670,-51
2025-07-01 05:00:00,2675,-75
2025-07-01 05:05:00,2670,-46
2025-07-01 05:10:00,2655,-40
2025-07-01 05:15:00,2685,-58
2025-07-01 05:20:00,2690,-62
2025-07-01 05:25:00,2655,-64
