номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 16:50:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-29 16:50:00,2480,-53
2025-06-29 16:55:00,2490,-75
2025-06-29 17:00:00,2475,-68
2025-06-29 17:05:00,2465,-40
2025-06-29 17:10:00,2435,-41
2025-06-29 17:15:00,2480,-49
2025-06-29 17:20:00,2465,-67
2025-06-29 17:25:00,2490,-55
2025-06-29 17:30:00,2495,-45
2025-06-29 17:35:00,2475,-60
2025-06-29 17:40:00,2495,-45
2025-06-29 17:45:00,2465,-37
2025-06-29 17:50:00,2475,-59
2025-06-29 17:55:00,2410,-75
2025-06-29 18:00:00,2460,-56
2025-06-29 18:05:00,2475,-64
2025-06-29 18:10:00,2485,-36
2025-06-29 18:15:00,2500,-59
2025-06-29 18:20:00,2430,-74
2025-06-29 18:25:00,2485,-45
2025-06-29 18:30:00,2475,-56
2025-06-29 18:35:00,2500,-53
2025-06-29 18:40:00,2430,-72
2025-06-29 18:45:00,2440,-37
