номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 22:40:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-28 22:40:00,2545,-56
2025-06-28 22:45:00,2520,-59
2025-06-28 22:50:00,2545,-51
2025-06-28 22:55:00,2540,-63
2025-06-28 23:00:00,2595,-46
2025-06-28 23:05:00,2525,-38
2025-06-28 23:10:00,2565,-40
2025-06-28 23:15:00,2500,-54
2025-06-28 23:20:00,2595,-66
2025-06-28 23:25:00,2510,-48
2025-06-28 23:30:00,2540,-52
2025-06-28 23:35:00,2535,-44
2025-06-28 23:40:00,2515,-68
2025-06-28 23:45:00,2500,-60
2025-06-28 23:50:00,2575,-41
2025-06-28 23:55:00,2570,-37
2025-06-29 00:00:00,2530,-73
2025-06-29 00:05:00,2515,-67
2025-06-29 00:10:00,2505,-41
2025-06-29 00:15:00,2600,-44
2025-06-29 00:20:00,2505,-69
2025-06-29 00:25:00,2505,-45
2025-06-29 00:30:00,2525,-46
2025-06-29 00:35:00,2535,-67
