номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-28 06:20:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-28 06:20:00,2580,-56
2025-06-28 06:25:00,2560,-49
2025-06-28 06:30:00,2515,-37
2025-06-28 06:35:00,2555,-57
2025-06-28 06:40:00,2510,-58
2025-06-28 06:45:00,2510,-43
2025-06-28 06:50:00,2530,-36
2025-06-28 06:55:00,2560,-70
2025-06-28 07:00:00,2520,-38
2025-06-28 07:05:00,2565,-75
2025-06-28 07:10:00,2525,-70
2025-06-28 07:15:00,2595,-38
2025-06-28 07:20:00,2595,-68
2025-06-28 07:25:00,2585,-39
2025-06-28 07:30:00,2530,-70
2025-06-28 07:35:00,2535,-70
2025-06-28 07:40:00,2565,-45
2025-06-28 07:45:00,2515,-67
2025-06-28 07:50:00,2600,-72
2025-06-28 07:55:00,2540,-71
2025-06-28 08:00:00,2525,-59
2025-06-28 08:05:00,2505,-44
2025-06-28 08:10:00,2570,-73
2025-06-28 08:15:00,2500,-44
