номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 18:10:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-03 18:10:00,2450,-50
2025-07-03 18:15:00,2445,-72
2025-07-03 18:20:00,2465,-66
2025-07-03 18:25:00,2485,-61
2025-07-03 18:30:00,2425,-52
2025-07-03 18:35:00,2435,-59
2025-07-03 18:40:00,2470,-64
2025-07-03 18:45:00,2465,-52
2025-07-03 18:50:00,2495,-48
2025-07-03 18:55:00,2430,-56
2025-07-03 19:00:00,2495,-49
2025-07-03 19:05:00,2470,-66
2025-07-03 19:10:00,2430,-61
2025-07-03 19:15:00,2435,-43
2025-07-03 19:20:00,2435,-70
2025-07-03 19:25:00,2400,-50
2025-07-03 19:30:00,2415,-44
2025-07-03 19:35:00,2470,-55
2025-07-03 19:40:00,2500,-40
2025-07-03 19:45:00,2460,-71
2025-07-03 19:50:00,2475,-63
2025-07-03 19:55:00,2450,-67
2025-07-03 20:00:00,2405,-59
2025-07-03 20:05:00,2445,-38
