номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 21:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-27 21:40:00,2660,-62
2025-06-27 21:45:00,2650,-75
2025-06-27 21:50:00,2670,-36
2025-06-27 21:55:00,2675,-37
2025-06-27 22:00:00,2650,-45
2025-06-27 22:05:00,2695,-35
2025-06-27 22:10:00,2655,-62
2025-06-27 22:15:00,2650,-61
2025-06-27 22:20:00,2690,-74
2025-06-27 22:25:00,2655,-35
2025-06-27 22:30:00,2605,-44
2025-06-27 22:35:00,2690,-59
2025-06-27 22:40:00,2650,-35
2025-06-27 22:45:00,2695,-46
2025-06-27 22:50:00,2650,-54
2025-06-27 22:55:00,2610,-35
2025-06-27 23:00:00,2610,-44
2025-06-27 23:05:00,2635,-61
2025-06-27 23:10:00,2655,-63
2025-06-27 23:15:00,2650,-71
2025-06-27 23:20:00,2690,-54
2025-06-27 23:25:00,2610,-48
2025-06-27 23:30:00,2650,-49
2025-06-27 23:35:00,2610,-53
