номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 16:10:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-30 16:10:00,2625,-38
2025-06-30 16:15:00,2670,-65
2025-06-30 16:20:00,2670,-40
2025-06-30 16:25:00,2685,-68
2025-06-30 16:30:00,2635,-43
2025-06-30 16:35:00,2640,-48
2025-06-30 16:40:00,2605,-71
2025-06-30 16:45:00,2700,-45
2025-06-30 16:50:00,2700,-69
2025-06-30 16:55:00,2600,-48
2025-06-30 17:00:00,2660,-52
2025-06-30 17:05:00,2655,-56
2025-06-30 17:10:00,2605,-37
2025-06-30 17:15:00,2670,-61
2025-06-30 17:20:00,2695,-65
2025-06-30 17:25:00,2690,-68
2025-06-30 17:30:00,2605,-43
2025-06-30 17:35:00,2670,-36
2025-06-30 17:40:00,2650,-44
2025-06-30 17:45:00,2680,-54
2025-06-30 17:50:00,2695,-35
2025-06-30 17:55:00,2640,-62
2025-06-30 18:00:00,2605,-50
2025-06-30 18:05:00,2620,-51
