номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 20:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-30 20:40:00,2630,-60
2025-06-30 20:45:00,2615,-48
2025-06-30 20:50:00,2680,-72
2025-06-30 20:55:00,2615,-56
2025-06-30 21:00:00,2630,-57
2025-06-30 21:05:00,2640,-74
2025-06-30 21:10:00,2695,-43
2025-06-30 21:15:00,2660,-61
2025-06-30 21:20:00,2655,-71
2025-06-30 21:25:00,2610,-57
2025-06-30 21:30:00,2675,-70
2025-06-30 21:35:00,2610,-64
2025-06-30 21:40:00,2600,-64
2025-06-30 21:45:00,2615,-72
2025-06-30 21:50:00,2605,-73
2025-06-30 21:55:00,2655,-57
2025-06-30 22:00:00,2630,-54
2025-06-30 22:05:00,2680,-60
2025-06-30 22:10:00,2695,-66
2025-06-30 22:15:00,2605,-47
2025-06-30 22:20:00,2630,-54
2025-06-30 22:25:00,2630,-60
2025-06-30 22:30:00,2675,-36
2025-06-30 22:35:00,2625,-51
