номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 13:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-30 13:20:00,2475,-75
2025-06-30 13:25:00,2470,-64
2025-06-30 13:30:00,2435,-71
2025-06-30 13:35:00,2490,-44
2025-06-30 13:40:00,2420,-59
2025-06-30 13:45:00,2445,-54
2025-06-30 13:50:00,2425,-49
2025-06-30 13:55:00,2425,-35
2025-06-30 14:00:00,2400,-59
2025-06-30 14:05:00,2455,-69
2025-06-30 14:10:00,2490,-37
2025-06-30 14:15:00,2440,-71
2025-06-30 14:20:00,2415,-66
2025-06-30 14:25:00,2450,-40
2025-06-30 14:30:00,2460,-75
2025-06-30 14:35:00,2465,-59
2025-06-30 14:40:00,2470,-68
2025-06-30 14:45:00,2485,-69
2025-06-30 14:50:00,2420,-63
2025-06-30 14:55:00,2460,-46
2025-06-30 15:00:00,2485,-60
2025-06-30 15:05:00,2470,-52
2025-06-30 15:10:00,2430,-38
2025-06-30 15:15:00,2435,-41
