номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-02 10:50:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-02 10:50:00,2505,-63
2025-07-02 10:55:00,2555,-60
2025-07-02 11:00:00,2585,-73
2025-07-02 11:05:00,2525,-37
2025-07-02 11:10:00,2535,-66
2025-07-02 11:15:00,2565,-62
2025-07-02 11:20:00,2515,-55
2025-07-02 11:25:00,2515,-75
2025-07-02 11:30:00,2550,-70
2025-07-02 11:35:00,2510,-73
2025-07-02 11:40:00,2595,-55
2025-07-02 11:45:00,2555,-45
2025-07-02 11:50:00,2550,-65
2025-07-02 11:55:00,2580,-63
2025-07-02 12:00:00,2530,-56
2025-07-02 12:05:00,2565,-51
2025-07-02 12:10:00,2595,-53
2025-07-02 12:15:00,2550,-43
2025-07-02 12:20:00,2550,-38
2025-07-02 12:25:00,2585,-66
2025-07-02 12:30:00,2515,-37
2025-07-02 12:35:00,2550,-53
2025-07-02 12:40:00,2595,-75
2025-07-02 12:45:00,2550,-37
