номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 00:50:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-03 00:50:00,2435,-62
2025-07-03 00:55:00,2435,-58
2025-07-03 01:00:00,2480,-74
2025-07-03 01:05:00,2475,-65
2025-07-03 01:10:00,2405,-63
2025-07-03 01:15:00,2460,-55
2025-07-03 01:20:00,2405,-53
2025-07-03 01:25:00,2420,-45
2025-07-03 01:30:00,2415,-66
2025-07-03 01:35:00,2410,-68
2025-07-03 01:40:00,2420,-60
2025-07-03 01:45:00,2440,-42
2025-07-03 01:50:00,2490,-40
2025-07-03 01:55:00,2400,-72
2025-07-03 02:00:00,2410,-57
2025-07-03 02:05:00,2495,-43
2025-07-03 02:10:00,2485,-75
2025-07-03 02:15:00,2415,-37
2025-07-03 02:20:00,2400,-67
2025-07-03 02:25:00,2435,-44
2025-07-03 02:30:00,2465,-61
2025-07-03 02:35:00,2460,-39
2025-07-03 02:40:00,2405,-70
2025-07-03 02:45:00,2480,-36
