номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 22:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-07-03 22:40:00,2700,-49
2025-07-03 22:45:00,2650,-39
2025-07-03 22:50:00,2700,-66
2025-07-03 22:55:00,2635,-35
2025-07-03 23:00:00,2640,-71
2025-07-03 23:05:00,2685,-45
2025-07-03 23:10:00,2680,-47
2025-07-03 23:15:00,2695,-60
2025-07-03 23:20:00,2615,-69
2025-07-03 23:25:00,2600,-51
2025-07-03 23:30:00,2685,-73
2025-07-03 23:35:00,2690,-39
2025-07-03 23:40:00,2675,-37
2025-07-03 23:45:00,2675,-66
2025-07-03 23:50:00,2630,-53
2025-07-03 23:55:00,2625,-58
2025-07-04 00:00:00,2675,-74
2025-07-04 00:05:00,2600,-48
2025-07-04 00:10:00,2695,-39
2025-07-04 00:15:00,2665,-64
2025-07-04 00:20:00,2655,-59
2025-07-04 00:25:00,2680,-54
2025-07-04 00:30:00,2680,-57
2025-07-04 00:35:00,2685,-51
