номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-25 19:20:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-25 19:20:00,2695,-65
2025-06-25 19:25:00,2635,-45
2025-06-25 19:30:00,2660,-55
2025-06-25 19:35:00,2700,-63
2025-06-25 19:40:00,2630,-36
2025-06-25 19:45:00,2600,-66
2025-06-25 19:50:00,2695,-39
2025-06-25 19:55:00,2630,-51
2025-06-25 20:00:00,2690,-62
2025-06-25 20:05:00,2685,-61
2025-06-25 20:10:00,2640,-53
2025-06-25 20:15:00,2615,-41
2025-06-25 20:20:00,2690,-67
2025-06-25 20:25:00,2670,-47
2025-06-25 20:30:00,2700,-38
2025-06-25 20:35:00,2640,-36
2025-06-25 20:40:00,2610,-57
2025-06-25 20:45:00,2650,-69
2025-06-25 20:50:00,2680,-54
2025-06-25 20:55:00,2625,-68
2025-06-25 21:00:00,2620,-40
2025-06-25 21:05:00,2635,-66
2025-06-25 21:10:00,2655,-74
2025-06-25 21:15:00,2640,-72
