номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 03:10:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-27 03:10:00,2610,-44
2025-06-27 03:15:00,2630,-75
2025-06-27 03:20:00,2620,-54
2025-06-27 03:25:00,2650,-47
2025-06-27 03:30:00,2695,-48
2025-06-27 03:35:00,2610,-39
2025-06-27 03:40:00,2660,-65
2025-06-27 03:45:00,2675,-43
2025-06-27 03:50:00,2605,-43
2025-06-27 03:55:00,2620,-60
2025-06-27 04:00:00,2685,-73
2025-06-27 04:05:00,2660,-55
2025-06-27 04:10:00,2680,-47
2025-06-27 04:15:00,2610,-58
2025-06-27 04:20:00,2615,-40
2025-06-27 04:25:00,2660,-55
2025-06-27 04:30:00,2685,-53
2025-06-27 04:35:00,2640,-69
2025-06-27 04:40:00,2610,-40
2025-06-27 04:45:00,2690,-50
2025-06-27 04:50:00,2680,-64
2025-06-27 04:55:00,2675,-50
2025-06-27 05:00:00,2650,-61
2025-06-27 05:05:00,2685,-69
