номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 22:00:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-03 22:00:00,2475,-56
2025-07-03 22:05:00,2430,-68
2025-07-03 22:10:00,2495,-44
2025-07-03 22:15:00,2445,-37
2025-07-03 22:20:00,2440,-35
2025-07-03 22:25:00,2405,-63
2025-07-03 22:30:00,2420,-66
2025-07-03 22:35:00,2465,-73
2025-07-03 22:40:00,2400,-54
2025-07-03 22:45:00,2440,-48
2025-07-03 22:50:00,2420,-40
2025-07-03 22:55:00,2490,-48
2025-07-03 23:00:00,2415,-60
2025-07-03 23:05:00,2415,-37
2025-07-03 23:10:00,2425,-53
2025-07-03 23:15:00,2450,-41
2025-07-03 23:20:00,2425,-59
2025-07-03 23:25:00,2425,-61
2025-07-03 23:30:00,2465,-59
2025-07-03 23:35:00,2400,-69
2025-07-03 23:40:00,2425,-52
2025-07-03 23:45:00,2460,-50
2025-07-03 23:50:00,2460,-43
2025-07-03 23:55:00,2400,-75
