номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-04 12:40:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-04 12:40:00,2525,-36
2025-07-04 12:45:00,2500,-75
2025-07-04 12:50:00,2600,-47
2025-07-04 12:55:00,2560,-37
2025-07-04 13:00:00,2590,-75
2025-07-04 13:05:00,2515,-46
2025-07-04 13:10:00,2520,-70
2025-07-04 13:15:00,2565,-35
2025-07-04 13:20:00,2560,-72
2025-07-04 13:25:00,2540,-64
2025-07-04 13:30:00,2560,-59
2025-07-04 13:35:00,2595,-45
2025-07-04 13:40:00,2510,-56
2025-07-04 13:45:00,2530,-62
2025-07-04 13:50:00,2520,-37
2025-07-04 13:55:00,2600,-56
2025-07-04 14:00:00,2570,-67
2025-07-04 14:05:00,2570,-66
2025-07-04 14:10:00,2600,-60
2025-07-04 14:15:00,2575,-40
2025-07-04 14:20:00,2520,-61
2025-07-04 14:25:00,2590,-50
2025-07-04 14:30:00,2580,-62
2025-07-04 14:35:00,2510,-57
