номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 17:20:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-07-01 17:20:00,2590,-62
2025-07-01 17:25:00,2535,-44
2025-07-01 17:30:00,2570,-51
2025-07-01 17:35:00,2510,-52
2025-07-01 17:40:00,2545,-37
2025-07-01 17:45:00,2560,-39
2025-07-01 17:50:00,2560,-39
2025-07-01 17:55:00,2535,-38
2025-07-01 18:00:00,2500,-70
2025-07-01 18:05:00,2520,-74
2025-07-01 18:10:00,2545,-44
2025-07-01 18:15:00,2560,-43
2025-07-01 18:20:00,2520,-64
2025-07-01 18:25:00,2500,-69
2025-07-01 18:30:00,2595,-61
2025-07-01 18:35:00,2555,-70
2025-07-01 18:40:00,2575,-68
2025-07-01 18:45:00,2515,-69
2025-07-01 18:50:00,2510,-55
2025-07-01 18:55:00,2550,-68
2025-07-01 19:00:00,2520,-70
2025-07-01 19:05:00,2600,-58
2025-07-01 19:10:00,2535,-44
2025-07-01 19:15:00,2550,-37
