номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 01:40:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-29 01:40:00,2590,-73
2025-06-29 01:45:00,2570,-40
2025-06-29 01:50:00,2590,-56
2025-06-29 01:55:00,2520,-75
2025-06-29 02:00:00,2545,-67
2025-06-29 02:05:00,2550,-52
2025-06-29 02:10:00,2510,-43
2025-06-29 02:15:00,2520,-59
2025-06-29 02:20:00,2500,-65
2025-06-29 02:25:00,2530,-35
2025-06-29 02:30:00,2500,-68
2025-06-29 02:35:00,2570,-53
2025-06-29 02:40:00,2585,-52
2025-06-29 02:45:00,2595,-56
2025-06-29 02:50:00,2500,-65
2025-06-29 02:55:00,2555,-55
2025-06-29 03:00:00,2515,-64
2025-06-29 03:05:00,2525,-61
2025-06-29 03:10:00,2590,-74
2025-06-29 03:15:00,2555,-63
2025-06-29 03:20:00,2580,-57
2025-06-29 03:25:00,2525,-49
2025-06-29 03:30:00,2595,-63
2025-06-29 03:35:00,2575,-70
