номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 03:40:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-30 03:40:00,2405,-35
2025-06-30 03:45:00,2470,-56
2025-06-30 03:50:00,2440,-42
2025-06-30 03:55:00,2440,-44
2025-06-30 04:00:00,2405,-72
2025-06-30 04:05:00,2495,-44
2025-06-30 04:10:00,2415,-55
2025-06-30 04:15:00,2425,-54
2025-06-30 04:20:00,2465,-43
2025-06-30 04:25:00,2450,-51
2025-06-30 04:30:00,2500,-40
2025-06-30 04:35:00,2455,-46
2025-06-30 04:40:00,2475,-43
2025-06-30 04:45:00,2445,-72
2025-06-30 04:50:00,2475,-51
2025-06-30 04:55:00,2500,-63
2025-06-30 05:00:00,2425,-75
2025-06-30 05:05:00,2400,-63
2025-06-30 05:10:00,2430,-63
2025-06-30 05:15:00,2500,-44
2025-06-30 05:20:00,2495,-60
2025-06-30 05:25:00,2400,-71
2025-06-30 05:30:00,2455,-72
2025-06-30 05:35:00,2500,-64
