номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 06:30:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-30 06:30:00,2650,-44
2025-06-30 06:35:00,2650,-50
2025-06-30 06:40:00,2650,-68
2025-06-30 06:45:00,2690,-61
2025-06-30 06:50:00,2670,-37
2025-06-30 06:55:00,2600,-44
2025-06-30 07:00:00,2650,-58
2025-06-30 07:05:00,2620,-60
2025-06-30 07:10:00,2635,-36
2025-06-30 07:15:00,2625,-60
2025-06-30 07:20:00,2670,-72
2025-06-30 07:25:00,2640,-56
2025-06-30 07:30:00,2600,-63
2025-06-30 07:35:00,2635,-68
2025-06-30 07:40:00,2670,-63
2025-06-30 07:45:00,2630,-39
2025-06-30 07:50:00,2645,-47
2025-06-30 07:55:00,2625,-62
2025-06-30 08:00:00,2630,-68
2025-06-30 08:05:00,2675,-44
2025-06-30 08:10:00,2615,-60
2025-06-30 08:15:00,2610,-50
2025-06-30 08:20:00,2635,-68
2025-06-30 08:25:00,2695,-65
