номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 19:50:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-26 19:50:00,2635,-49
2025-06-26 19:55:00,2635,-72
2025-06-26 20:00:00,2600,-41
2025-06-26 20:05:00,2645,-41
2025-06-26 20:10:00,2630,-66
2025-06-26 20:15:00,2675,-61
2025-06-26 20:20:00,2665,-49
2025-06-26 20:25:00,2660,-66
2025-06-26 20:30:00,2670,-43
2025-06-26 20:35:00,2650,-75
2025-06-26 20:40:00,2635,-58
2025-06-26 20:45:00,2645,-60
2025-06-26 20:50:00,2690,-65
2025-06-26 20:55:00,2690,-48
2025-06-26 21:00:00,2615,-36
2025-06-26 21:05:00,2645,-75
2025-06-26 21:10:00,2650,-72
2025-06-26 21:15:00,2605,-62
2025-06-26 21:20:00,2610,-56
2025-06-26 21:25:00,2640,-35
2025-06-26 21:30:00,2615,-54
2025-06-26 21:35:00,2690,-37
2025-06-26 21:40:00,2685,-63
2025-06-26 21:45:00,2680,-63
