номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-25 23:50:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-25 23:50:00,2570,-37
2025-06-25 23:55:00,2505,-46
2025-06-26 00:00:00,2575,-40
2025-06-26 00:05:00,2530,-46
2025-06-26 00:10:00,2595,-45
2025-06-26 00:15:00,2530,-48
2025-06-26 00:20:00,2590,-60
2025-06-26 00:25:00,2525,-61
2025-06-26 00:30:00,2590,-68
2025-06-26 00:35:00,2590,-51
2025-06-26 00:40:00,2505,-67
2025-06-26 00:45:00,2500,-40
2025-06-26 00:50:00,2570,-44
2025-06-26 00:55:00,2540,-48
2025-06-26 01:00:00,2545,-48
2025-06-26 01:05:00,2590,-56
2025-06-26 01:10:00,2505,-64
2025-06-26 01:15:00,2580,-45
2025-06-26 01:20:00,2575,-48
2025-06-26 01:25:00,2595,-40
2025-06-26 01:30:00,2555,-75
2025-06-26 01:35:00,2565,-38
2025-06-26 01:40:00,2585,-63
2025-06-26 01:45:00,2550,-67
