номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 06:20:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-29 06:20:00,2545,-67
2025-06-29 06:25:00,2545,-75
2025-06-29 06:30:00,2590,-60
2025-06-29 06:35:00,2580,-55
2025-06-29 06:40:00,2515,-71
2025-06-29 06:45:00,2570,-51
2025-06-29 06:50:00,2555,-74
2025-06-29 06:55:00,2520,-72
2025-06-29 07:00:00,2565,-65
2025-06-29 07:05:00,2510,-75
2025-06-29 07:10:00,2515,-49
2025-06-29 07:15:00,2600,-55
2025-06-29 07:20:00,2500,-40
2025-06-29 07:25:00,2520,-60
2025-06-29 07:30:00,2595,-49
2025-06-29 07:35:00,2590,-51
2025-06-29 07:40:00,2590,-64
2025-06-29 07:45:00,2570,-46
2025-06-29 07:50:00,2550,-48
2025-06-29 07:55:00,2540,-46
2025-06-29 08:00:00,2500,-67
2025-06-29 08:05:00,2560,-56
2025-06-29 08:10:00,2540,-71
2025-06-29 08:15:00,2560,-38
