номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-01 06:40:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-01 06:40:00,2455,-57
2025-07-01 06:45:00,2470,-47
2025-07-01 06:50:00,2450,-46
2025-07-01 06:55:00,2450,-43
2025-07-01 07:00:00,2440,-75
2025-07-01 07:05:00,2500,-67
2025-07-01 07:10:00,2470,-69
2025-07-01 07:15:00,2455,-51
2025-07-01 07:20:00,2465,-49
2025-07-01 07:25:00,2495,-45
2025-07-01 07:30:00,2475,-63
2025-07-01 07:35:00,2405,-43
2025-07-01 07:40:00,2470,-39
2025-07-01 07:45:00,2485,-60
2025-07-01 07:50:00,2475,-50
2025-07-01 07:55:00,2475,-59
2025-07-01 08:00:00,2490,-53
2025-07-01 08:05:00,2435,-46
2025-07-01 08:10:00,2440,-59
2025-07-01 08:15:00,2470,-36
2025-07-01 08:20:00,2490,-36
2025-07-01 08:25:00,2430,-41
2025-07-01 08:30:00,2480,-70
2025-07-01 08:35:00,2415,-59
