номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-26 19:30:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-26 19:30:00,2425,-40
2025-06-26 19:35:00,2410,-41
2025-06-26 19:40:00,2415,-55
2025-06-26 19:45:00,2450,-71
2025-06-26 19:50:00,2430,-44
2025-06-26 19:55:00,2415,-73
2025-06-26 20:00:00,2475,-63
2025-06-26 20:05:00,2480,-59
2025-06-26 20:10:00,2400,-40
2025-06-26 20:15:00,2495,-40
2025-06-26 20:20:00,2425,-60
2025-06-26 20:25:00,2405,-37
2025-06-26 20:30:00,2480,-55
2025-06-26 20:35:00,2495,-72
2025-06-26 20:40:00,2500,-60
2025-06-26 20:45:00,2450,-58
2025-06-26 20:50:00,2415,-46
2025-06-26 20:55:00,2405,-44
2025-06-26 21:00:00,2435,-65
2025-06-26 21:05:00,2425,-49
2025-06-26 21:10:00,2435,-58
2025-06-26 21:15:00,2400,-39
2025-06-26 21:20:00,2470,-68
2025-06-26 21:25:00,2435,-60
