номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 20:10:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-29 20:10:00,2420,-48
2025-06-29 20:15:00,2405,-41
2025-06-29 20:20:00,2485,-44
2025-06-29 20:25:00,2495,-67
2025-06-29 20:30:00,2455,-46
2025-06-29 20:35:00,2425,-67
2025-06-29 20:40:00,2490,-39
2025-06-29 20:45:00,2425,-58
2025-06-29 20:50:00,2425,-61
2025-06-29 20:55:00,2435,-46
2025-06-29 21:00:00,2405,-62
2025-06-29 21:05:00,2460,-66
2025-06-29 21:10:00,2480,-49
2025-06-29 21:15:00,2500,-60
2025-06-29 21:20:00,2500,-61
2025-06-29 21:25:00,2435,-44
2025-06-29 21:30:00,2405,-52
2025-06-29 21:35:00,2475,-63
2025-06-29 21:40:00,2500,-48
2025-06-29 21:45:00,2440,-41
2025-06-29 21:50:00,2440,-61
2025-06-29 21:55:00,2450,-59
2025-06-29 22:00:00,2430,-39
2025-06-29 22:05:00,2480,-67
