номер поста,202
частота анализа,2500 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-27 21:50:00

Результаты анализа поста 202
Время,Частота,Мощность
2025-06-27 21:50:00,2505,-48
2025-06-27 21:55:00,2500,-64
2025-06-27 22:00:00,2545,-50
2025-06-27 22:05:00,2600,-39
2025-06-27 22:10:00,2525,-35
2025-06-27 22:15:00,2600,-39
2025-06-27 22:20:00,2540,-40
2025-06-27 22:25:00,2540,-49
2025-06-27 22:30:00,2540,-40
2025-06-27 22:35:00,2600,-71
2025-06-27 22:40:00,2510,-41
2025-06-27 22:45:00,2500,-64
2025-06-27 22:50:00,2505,-55
2025-06-27 22:55:00,2540,-72
2025-06-27 23:00:00,2505,-67
2025-06-27 23:05:00,2500,-73
2025-06-27 23:10:00,2515,-38
2025-06-27 23:15:00,2560,-66
2025-06-27 23:20:00,2515,-60
2025-06-27 23:25:00,2580,-51
2025-06-27 23:30:00,2590,-48
2025-06-27 23:35:00,2595,-50
2025-06-27 23:40:00,2525,-61
2025-06-27 23:45:00,2555,-60
