номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-29 05:20:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-06-29 05:20:00,2405,-39
2025-06-29 05:25:00,2430,-54
2025-06-29 05:30:00,2460,-35
2025-06-29 05:35:00,2490,-48
2025-06-29 05:40:00,2425,-39
2025-06-29 05:45:00,2425,-58
2025-06-29 05:50:00,2480,-59
2025-06-29 05:55:00,2450,-72
2025-06-29 06:00:00,2410,-54
2025-06-29 06:05:00,2445,-45
2025-06-29 06:10:00,2480,-62
2025-06-29 06:15:00,2445,-55
2025-06-29 06:20:00,2470,-66
2025-06-29 06:25:00,2405,-57
2025-06-29 06:30:00,2500,-60
2025-06-29 06:35:00,2435,-41
2025-06-29 06:40:00,2475,-39
2025-06-29 06:45:00,2470,-62
2025-06-29 06:50:00,2410,-55
2025-06-29 06:55:00,2410,-48
2025-06-29 07:00:00,2405,-57
2025-06-29 07:05:00,2485,-58
2025-06-29 07:10:00,2445,-53
2025-06-29 07:15:00,2440,-44
