номер поста,101
частота анализа,2400 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-07-03 00:00:00

Результаты анализа поста 101
Время,Частота,Мощность
2025-07-03 00:00:00,2460,-58
2025-07-03 00:05:00,2460,-72
2025-07-03 00:10:00,2500,-64
2025-07-03 00:15:00,2460,-42
2025-07-03 00:20:00,2440,-62
2025-07-03 00:25:00,2495,-35
2025-07-03 00:30:00,2465,-41
2025-07-03 00:35:00,2405,-35
2025-07-03 00:40:00,2490,-64
2025-07-03 00:45:00,2415,-37
2025-07-03 00:50:00,2405,-44
2025-07-03 00:55:00,2490,-70
2025-07-03 01:00:00,2410,-69
2025-07-03 01:05:00,2495,-74
2025-07-03 01:10:00,2410,-49
2025-07-03 01:15:00,2405,-66
2025-07-03 01:20:00,2440,-67
2025-07-03 01:25:00,2490,-67
2025-07-03 01:30:00,2450,-73
2025-07-03 01:35:00,2415,-41
2025-07-03 01:40:00,2420,-52
2025-07-03 01:45:00,2490,-50
2025-07-03 01:50:00,2475,-62
2025-07-03 01:55:00,2455,-61
