номер поста,303
частота анализа,2600 МГц
полоса анализа,20 МГц
длительность буфера анализа,3600
время начала анализа,2025-06-30 18:40:00

Результаты анализа поста 303
Время,Частота,Мощность
2025-06-30 18:40:00,2635,-62
2025-06-30 18:45:00,2625,-57
2025-06-30 18:50:00,2625,-48
2025-06-30 18:55:00,2610,-65
2025-06-30 19:00:00,2670,-62
2025-06-30 19:05:00,2670,-59
2025-06-30 19:10:00,2635,-38
2025-06-30 19:15:00,2635,-35
2025-06-30 19:20:00,2615,-49
2025-06-30 19:25:00,2670,-36
2025-06-30 19:30:00,2675,-35
2025-06-30 19:35:00,2670,-53
2025-06-30 19:40:00,2685,-46
2025-06-30 19:45:00,2690,-45
2025-06-30 19:50:00,2600,-42
2025-06-30 19:55:00,2630,-49
2025-06-30 20:00:00,2645,-54
2025-06-30 20:05:00,2650,-41
2025-06-30 20:10:00,2660,-51
2025-06-30 20:15:00,2615,-60
2025-06-30 20:20:00,2615,-60
2025-06-30 20:25:00,2600,-69
2025-06-30 20:30:00,2650,-59
2025-06-30 20:35:00,2605,-68
